Region,Year,Age,SuicideDeaths,Population,SuicideRate,AgeEnd,NineEnd,DeathsAll,RegionCode
"Midwest",2009,26,120,877570,13.67,6,0,553,4
"Midwest",2009,27,118,907066,13.01,7,0,527,4
"Midwest",2009,28,117,880486,13.29,8,0,491,4
"Midwest",2009,29,110,883462,12.45,9,9,530,4
"Midwest",2009,30,111,860408,12.9,0,0,492,4
"Midwest",2009,31,98,816584,12,1,0,463,4
"Midwest",2009,32,117,824335,14.19,2,0,500,4
"Midwest",2009,33,107,793147,13.49,3,0,450,4
"Midwest",2009,34,128,823590,15.54,4,0,444,4
"Midwest",2009,35,113,787914,14.34,5,0,443,4
"Midwest",2009,36,146,807869,18.07,6,0,503,4
"Midwest",2009,37,135,849290,15.9,7,0,520,4
"Midwest",2009,38,150,909319,16.5,8,0,532,4
"Midwest",2009,39,138,917555,15.04,9,9,510,4
"Midwest",2009,40,151,871658,17.32,0,0,520,4
"Midwest",2009,41,144,854088,16.86,1,0,529,4
"Midwest",2009,42,133,868815,15.31,2,0,515,4
"Midwest",2009,43,143,894527,15.99,3,0,570,4
"Midwest",2009,44,173,951227,18.19,4,0,645,4
"Midwest",2009,45,160,973825,16.43,5,0,625,4
"Midwest",2009,46,211,986670,21.39,6,0,710,4
"Midwest",2009,47,187,1003138,18.64,7,0,718,4
"Midwest",2009,48,165,1021702,16.15,8,0,637,4
"Midwest",2009,49,169,1042403,16.21,9,9,673,4
"Midwest",2009,50,177,1002029,17.66,0,0,655,4
"Midwest",2009,51,187,1018523,18.36,1,0,687,4
"Midwest",2009,52,199,1000910,19.88,2,0,662,4
"Midwest",2009,53,175,965897,18.12,3,0,635,4
"Midwest",2009,54,158,970709,16.28,4,0,556,4
"Midwest",2009,55,150,920286,16.3,5,0,547,4
"Midwest",2009,56,148,893713,16.56,6,0,521,4
"Midwest",2009,57,137,867980,15.78,7,0,483,4
"Midwest",2009,58,128,838338,15.27,8,0,431,4
"Midwest",2009,59,123,819100,15.02,9,9,417,4
"Midwest",2009,60,96,774187,12.4,0,0,399,4
"Midwest",2009,61,105,770747,13.62,1,0,399,4
"Midwest",2009,62,80,811747,9.86,2,0,332,4
"Midwest",2009,63,66,581361,11.35,3,0,264,4
"Midwest",2009,64,59,572679,10.3,4,0,270,4
"Northeast",2009,25,61,723567,8.43,5,0,358,1
"Northeast",2009,26,61,728595,8.37,6,0,377,1
"Northeast",2009,27,63,711793,8.85,7,0,350,1
"Northeast",2009,28,63,719583,8.76,8,0,372,1
"Northeast",2009,29,57,713877,7.98,9,9,363,1
"Northeast",2009,30,71,711369,9.98,0,0,312,1
"Northeast",2009,31,60,674238,8.9,1,0,280,1
"Northeast",2009,32,69,674393,10.23,2,0,308,1
"Northeast",2009,33,59,651148,9.06,3,0,299,1
"Northeast",2009,34,71,664779,10.68,4,0,265,1
"Northeast",2009,35,68,659746,10.31,5,0,268,1
"Northeast",2009,36,83,674998,12.3,6,0,275,1
"Northeast",2009,37,78,708174,11.01,7,0,330,1
"Northeast",2009,38,86,763768,11.26,8,0,326,1
"Northeast",2009,39,106,797714,13.29,9,9,372,1
"Northeast",2009,40,93,756527,12.29,0,0,359,1
"Northeast",2009,41,86,761908,11.29,1,0,343,1
"Northeast",2009,42,105,770451,13.63,2,0,399,1
"Northeast",2009,43,109,802287,13.59,3,0,386,1
"Northeast",2009,44,112,849792,13.18,4,0,422,1
"Northeast",2009,45,117,854456,13.69,5,0,412,1
"Northeast",2009,46,119,849536,14.01,6,0,485,1
"Northeast",2009,47,127,855803,14.84,7,0,454,1
"Northeast",2009,48,121,864477,14,8,0,466,1
"Northeast",2009,49,112,886590,12.63,9,9,476,1
"Northeast",2009,50,153,847964,18.04,0,0,464,1
"Northeast",2009,51,148,857296,17.26,1,0,441,1
"Northeast",2009,52,143,836394,17.1,2,0,441,1
"Northeast",2009,53,106,807900,13.12,3,0,409,1
"Northeast",2009,54,127,813492,15.61,4,0,416,1
"Northeast",2009,55,100,761199,13.14,5,0,350,1
"Northeast",2009,56,114,745111,15.3,6,0,357,1
"Northeast",2009,57,98,713387,13.74,7,0,312,1
"Northeast",2009,58,97,695479,13.95,8,0,317,1
"Northeast",2009,59,82,689633,11.89,9,9,282,1
"Northeast",2009,60,78,649098,12.02,0,0,268,1
"Northeast",2009,61,83,658716,12.6,1,0,260,1
"Northeast",2009,62,62,702787,8.82,2,0,242,1
"Northeast",2009,63,59,507185,11.63,3,0,199,1
"Northeast",2009,64,54,496383,10.88,4,0,194,1
"South",2009,25,220,1559968,14.1,5,0,1130,2
"South",2009,26,223,1554520,14.35,6,0,1198,2
"South",2009,27,211,1570089,13.44,7,0,1108,2
"South",2009,28,225,1590822,14.14,8,0,1147,2
"South",2009,29,241,1546447,15.58,9,9,1189,2
"South",2009,30,221,1510974,14.63,0,0,1108,2
"South",2009,31,201,1450396,13.86,1,0,1008,2
"South",2009,32,191,1457733,13.1,2,0,978,2
"South",2009,33,221,1430017,15.45,3,0,984,2
"South",2009,34,227,1461662,15.53,4,0,1021,2
"South",2009,35,207,1440417,14.37,5,0,972,2
"South",2009,36,219,1482325,14.77,6,0,1043,2
"South",2009,37,252,1545777,16.3,7,0,1046,2
"South",2009,38,269,1619642,16.61,8,0,1102,2
"South",2009,39,271,1625806,16.67,9,9,1063,2
"South",2009,40,253,1535899,16.47,0,0,1109,2
"South",2009,41,276,1509892,18.28,1,0,1093,2
"South",2009,42,267,1509239,17.69,2,0,1131,2
"South",2009,43,321,1560767,20.57,3,0,1182,2
"South",2009,44,336,1644024,20.44,4,0,1268,2
"South",2009,45,336,1669984,20.12,5,0,1333,2
"South",2009,46,334,1670105,20,6,0,1415,2
"South",2009,47,315,1670960,18.85,7,0,1422,2
"South",2009,48,328,1675143,19.58,8,0,1411,2
"South",2009,49,330,1699872,19.41,9,9,1310,2
"South",2009,50,363,1621109,22.39,0,0,1337,2
"South",2009,51,328,1632224,20.1,1,0,1308,2
"South",2009,52,336,1603163,20.96,2,0,1292,2
"South",2009,53,329,1549994,21.23,3,0,1274,2
"South",2009,54,316,1559597,20.26,4,0,1192,2
"South",2009,55,299,1474683,20.28,5,0,1088,2
"South",2009,56,271,1439599,18.82,6,0,1032,2
"South",2009,57,259,1382538,18.73,7,0,969,2
"South",2009,58,284,1355328,20.95,8,0,923,2
"South",2009,59,218,1344773,16.21,9,9,845,2
"South",2009,60,211,1289008,16.37,0,0,789,2
"South",2009,61,222,1310866,16.94,1,0,801,2
"South",2009,62,189,1354075,13.96,2,0,755,2
"South",2009,63,150,1043830,14.37,3,0,649,2
"South",2009,64,145,1026493,14.13,4,0,556,2
"West",2009,25,144,1045238,13.78,5,0,560,3
"West",2009,26,131,1037237,12.63,6,0,580,3
"West",2009,27,127,1061066,11.97,7,0,538,3
"West",2009,28,151,1059722,14.25,8,0,561,3
"West",2009,29,139,1031291,13.48,9,9,585,3
"West",2009,30,139,1021382,13.61,0,0,528,3
"West",2009,31,109,948982,11.49,1,0,506,3
"West",2009,32,138,964820,14.3,2,0,522,3
"West",2009,33,135,938689,14.38,3,0,499,3
"West",2009,34,148,966468,15.31,4,0,497,3
"West",2009,35,155,941355,16.47,5,0,517,3
"West",2009,36,143,940423,15.21,6,0,480,3
"West",2009,37,126,967940,13.02,7,0,499,3
"West",2009,38,170,1011277,16.81,8,0,581,3
"West",2009,39,180,1056487,17.04,9,9,582,3
"West",2009,40,165,981099,16.82,0,0,580,3
"West",2009,41,163,959377,16.99,1,0,614,3
"West",2009,42,192,937344,20.48,2,0,632,3
"West",2009,43,182,951652,19.12,3,0,664,3
"West",2009,44,178,1009442,17.63,4,0,678,3
"West",2009,45,198,1011000,19.58,5,0,705,3
"West",2009,46,220,1017285,21.63,6,0,811,3
"West",2009,47,216,1027435,21.02,7,0,772,3
"West",2009,48,227,1021333,22.23,8,0,864,3
"West",2009,49,220,1060528,20.74,9,9,819,3
"West",2009,50,226,991090,22.8,0,0,768,3
"West",2009,51,218,1006790,21.65,1,0,777,3
"West",2009,52,221,988761,22.35,2,0,754,3
"West",2009,53,268,957674,27.98,3,0,821,3
"West",2009,54,208,973327,21.37,4,0,725,3
"West",2009,55,238,917851,25.93,5,0,716,3
"West",2009,56,192,897440,21.39,6,0,659,3
"West",2009,57,191,855950,22.31,7,0,647,3
"West",2009,58,173,832074,20.79,8,0,596,3
"West",2009,59,189,836141,22.6,9,9,525,3
"West",2009,60,185,777009,23.81,0,0,531,3
"West",2009,61,133,777259,17.11,1,0,459,3
"West",2009,62,140,804525,17.4,2,0,456,3
"West",2009,63,98,613340,15.98,3,0,333,3
"West",2009,64,102,603702,16.9,4,0,331,3
"Midwest",2010,25,132,890794,14.82,5,0,567,4
"Midwest",2010,26,132,865318,15.25,6,0,602,4
"Midwest",2010,27,134,886223,15.12,7,0,567,4
"Midwest",2010,28,159,883361,18,8,0,610,4
"Midwest",2010,29,129,890460,14.49,9,9,571,4
"Midwest",2010,30,122,900621,13.55,0,0,596,4
"Midwest",2010,31,110,836581,13.15,1,0,510,4
"Midwest",2010,32,111,833821,13.31,2,0,485,4
"Midwest",2010,33,131,807660,16.22,3,0,474,4
"Midwest",2010,34,135,796711,16.94,4,0,481,4
"Midwest",2010,35,119,817379,14.56,5,0,496,4
"Midwest",2010,36,118,783240,15.07,6,0,465,4
"Midwest",2010,37,140,811361,17.25,7,0,476,4
"Midwest",2010,38,134,860300,15.58,8,0,499,4
"Midwest",2010,39,146,915792,15.94,9,9,516,4
"Midwest",2010,40,152,910931,16.69,0,0,528,4
"Midwest",2010,41,142,860668,16.5,1,0,531,4
"Midwest",2010,42,147,854607,17.2,2,0,518,4
"Midwest",2010,43,133,871420,15.26,3,0,479,4
"Midwest",2010,44,165,894636,18.44,4,0,577,4
"Midwest",2010,45,186,962134,19.33,5,0,653,4
"Midwest",2010,46,179,976431,18.33,6,0,671,4
"Midwest",2010,47,196,987230,19.85,7,0,662,4
"Midwest",2010,48,184,1003052,18.34,8,0,693,4
"Midwest",2010,49,199,1024206,19.43,9,9,761,4
"Midwest",2010,50,214,1035705,20.66,0,0,729,4
"Midwest",2010,51,185,1002167,18.46,1,0,692,4
"Midwest",2010,52,213,1015495,20.97,2,0,690,4
"Midwest",2010,53,192,985970,19.47,3,0,641,4
"Midwest",2010,54,180,965995,18.63,4,0,584,4
"Midwest",2010,55,184,956441,19.24,5,0,607,4
"Midwest",2010,56,170,907714,18.73,6,0,523,4
"Midwest",2010,57,157,884679,17.75,7,0,511,4
"Midwest",2010,58,155,862034,17.98,8,0,526,4
"Midwest",2010,59,137,815796,16.79,9,9,450,4
"Midwest",2010,60,128,801242,15.98,0,0,438,4
"Midwest",2010,61,101,769496,13.13,1,0,424,4
"Midwest",2010,62,83,779142,10.65,2,0,393,4
"Midwest",2010,63,104,755809,13.76,3,0,376,4
"Midwest",2010,64,66,563509,11.71,4,0,305,4
"Northeast",2010,25,96,739851,12.98,5,0,438,1
"Northeast",2010,26,74,714762,10.35,6,0,403,1
"Northeast",2010,27,74,727650,10.17,7,0,401,1
"Northeast",2010,28,76,719301,10.57,8,0,362,1
"Northeast",2010,29,84,715991,11.73,9,9,384,1
"Northeast",2010,30,62,733669,8.45,0,0,346,1
"Northeast",2010,31,72,679327,10.6,1,0,337,1
"Northeast",2010,32,74,682485,10.84,2,0,328,1
"Northeast",2010,33,66,660690,9.99,3,0,310,1
"Northeast",2010,34,56,657729,8.51,4,0,260,1
"Northeast",2010,35,78,680962,11.45,5,0,309,1
"Northeast",2010,36,74,652562,11.34,6,0,333,1
"Northeast",2010,37,71,679004,10.46,7,0,307,1
"Northeast",2010,38,89,720150,12.36,8,0,334,1
"Northeast",2010,39,93,776853,11.97,9,9,334,1
"Northeast",2010,40,109,795726,13.7,0,0,379,1
"Northeast",2010,41,121,754675,16.03,1,0,386,1
"Northeast",2010,42,109,761952,14.31,2,0,361,1
"Northeast",2010,43,105,775414,13.54,3,0,392,1
"Northeast",2010,44,107,804045,13.31,4,0,442,1
"Northeast",2010,45,124,856103,14.48,5,0,433,1
"Northeast",2010,46,122,852462,14.31,6,0,485,1
"Northeast",2010,47,123,850239,14.47,7,0,457,1
"Northeast",2010,48,144,852024,16.9,8,0,521,1
"Northeast",2010,49,146,867513,16.83,9,9,498,1
"Northeast",2010,50,146,880328,16.58,0,0,491,1
"Northeast",2010,51,139,849998,16.35,1,0,452,1
"Northeast",2010,52,125,852970,14.65,2,0,449,1
"Northeast",2010,53,136,826172,16.46,3,0,449,1
"Northeast",2010,54,129,808003,15.97,4,0,421,1
"Northeast",2010,55,120,799592,15.01,5,0,385,1
"Northeast",2010,56,117,752241,15.55,6,0,390,1
"Northeast",2010,57,102,735838,13.86,7,0,359,1
"Northeast",2010,58,104,707779,14.69,8,0,351,1
"Northeast",2010,59,93,677711,13.72,9,9,328,1
"Northeast",2010,60,87,674239,12.9,0,0,324,1
"Northeast",2010,61,66,649557,10.16,1,0,265,1
"Northeast",2010,62,73,667004,10.94,2,0,271,1
"Northeast",2010,63,79,654357,12.07,3,0,279,1
"Northeast",2010,64,59,491586,12,4,0,207,1
"South",2010,25,225,1578122,14.26,5,0,1174,2
"South",2010,26,234,1542522,15.17,6,0,1184,2
"South",2010,27,224,1579850,14.18,7,0,1150,2
"South",2010,28,226,1562694,14.46,8,0,1140,2
"South",2010,29,252,1571923,16.03,9,9,1135,2
"South",2010,30,223,1589029,14.03,0,0,1145,2
"South",2010,31,223,1480137,15.07,1,0,1127,2
"South",2010,32,208,1489406,13.97,2,0,1024,2
"South",2010,33,225,1452621,15.49,3,0,1020,2
"South",2010,34,211,1437712,14.68,4,0,948,2
"South",2010,35,220,1481206,14.85,5,0,1012,2
"South",2010,36,225,1439072,15.64,6,0,956,2
"South",2010,37,270,1497951,18.02,7,0,1052,2
"South",2010,38,232,1567228,14.8,8,0,1065,2
"South",2010,39,272,1641709,16.57,9,9,1125,2
"South",2010,40,283,1625156,17.41,0,0,1073,2
"South",2010,41,261,1527554,17.09,1,0,1080,2
"South",2010,42,268,1509778,17.75,2,0,1100,2
"South",2010,43,246,1520253,16.18,3,0,1065,2
"South",2010,44,309,1561436,19.79,4,0,1192,2
"South",2010,45,315,1673808,18.82,5,0,1240,2
"South",2010,46,363,1677515,21.64,6,0,1333,2
"South",2010,47,339,1675895,20.23,7,0,1348,2
"South",2010,48,339,1666380,20.34,8,0,1381,2
"South",2010,49,331,1681309,19.69,9,9,1357,2
"South",2010,50,350,1694391,20.66,0,0,1361,2
"South",2010,51,365,1621441,22.51,1,0,1367,2
"South",2010,52,353,1629228,21.67,2,0,1284,2
"South",2010,53,319,1590118,20.06,3,0,1250,2
"South",2010,54,311,1555302,20,4,0,1197,2
"South",2010,55,298,1539924,19.35,5,0,1173,2
"South",2010,56,309,1466338,21.07,6,0,1113,2
"South",2010,57,267,1425968,18.72,7,0,1049,2
"South",2010,58,244,1377977,17.71,8,0,920,2
"South",2010,59,261,1328679,19.64,9,9,862,2
"South",2010,60,238,1326146,17.95,0,0,826,2
"South",2010,61,229,1296049,17.67,1,0,816,2
"South",2010,62,217,1329327,16.32,2,0,772,2
"South",2010,63,207,1307534,15.83,3,0,755,2
"South",2010,64,155,1007094,15.39,4,0,633,2
"West",2010,25,142,1053583,13.48,5,0,575,3
"West",2010,26,156,1029703,15.15,6,0,551,3
"West",2010,27,140,1055146,13.27,7,0,542,3
"West",2010,28,165,1049893,15.72,8,0,572,3
"West",2010,29,146,1044702,13.98,9,9,573,3
"West",2010,30,125,1062349,11.77,0,0,537,3
"West",2010,31,151,974173,15.5,1,0,532,3
"West",2010,32,152,981135,15.49,2,0,545,3
"West",2010,33,153,959179,15.95,3,0,527,3
"West",2010,34,125,947064,13.2,4,0,443,3
"West",2010,35,149,976887,15.25,5,0,466,3
"West",2010,36,140,927213,15.1,6,0,490,3
"West",2010,37,164,946129,17.33,7,0,481,3
"West",2010,38,169,974202,17.35,8,0,551,3
"West",2010,39,181,1030442,17.57,9,9,588,3
"West",2010,40,177,1051461,16.83,0,0,552,3
"West",2010,41,153,972088,15.74,1,0,574,3
"West",2010,42,150,949767,15.79,2,0,564,3
"West",2010,43,174,938018,18.55,3,0,606,3
"West",2010,44,176,951379,18.5,4,0,622,3
"West",2010,45,189,1016823,18.59,5,0,621,3
"West",2010,46,214,1013353,21.12,6,0,713,3
"West",2010,47,201,1021901,19.67,7,0,733,3
"West",2010,48,241,1017340,23.69,8,0,747,3
"West",2010,49,237,1032873,22.95,9,9,808,3
"West",2010,50,199,1049871,18.95,0,0,733,3
"West",2010,51,213,991025,21.49,1,0,714,3
"West",2010,52,212,1003153,21.13,2,0,751,3
"West",2010,53,232,978094,23.72,3,0,712,3
"West",2010,54,214,962699,22.23,4,0,746,3
"West",2010,55,220,958752,22.95,5,0,736,3
"West",2010,56,241,911220,26.45,6,0,702,3
"West",2010,57,217,889901,24.38,7,0,671,3
"West",2010,58,189,847138,22.31,8,0,601,3
"West",2010,59,175,819083,21.37,9,9,587,3
"West",2010,60,173,819504,21.11,0,0,551,3
"West",2010,61,152,777494,19.55,1,0,491,3
"West",2010,62,140,787709,17.77,2,0,457,3
"West",2010,63,149,766184,19.45,3,0,465,3
"West",2010,64,118,594942,19.83,4,0,356,3
"Midwest",2011,25,124,883292,14.04,5,0,592,4
"Midwest",2011,26,130,892801,14.56,6,0,595,4
"Midwest",2011,27,126,863691,14.59,7,0,531,4
"Midwest",2011,28,128,883403,14.49,8,0,554,4
"Midwest",2011,29,135,888537,15.19,9,9,584,4
"Midwest",2011,30,155,886045,17.49,0,0,626,4
"Midwest",2011,31,158,902958,17.5,1,0,589,4
"Midwest",2011,32,149,850060,17.53,2,0,579,4
"Midwest",2011,33,131,827931,15.82,3,0,496,4
"Midwest",2011,34,138,817967,16.87,4,0,528,4
"Midwest",2011,35,107,790363,13.54,5,0,489,4
"Midwest",2011,36,119,812938,14.64,6,0,468,4
"Midwest",2011,37,136,786280,17.3,7,0,510,4
"Midwest",2011,38,117,799877,14.63,8,0,491,4
"Midwest",2011,39,152,845408,17.98,9,9,585,4
"Midwest",2011,40,160,902421,17.73,0,0,573,4
"Midwest",2011,41,168,908974,18.48,1,0,589,4
"Midwest",2011,42,148,867184,17.07,2,0,531,4
"Midwest",2011,43,151,851434,17.73,3,0,575,4
"Midwest",2011,44,155,864858,17.92,4,0,545,4
"Midwest",2011,45,169,882391,19.15,5,0,588,4
"Midwest",2011,46,186,940990,19.77,6,0,697,4
"Midwest",2011,47,208,972253,21.39,7,0,723,4
"Midwest",2011,48,187,981907,19.04,8,0,728,4
"Midwest",2011,49,200,993983,20.12,9,9,720,4
"Midwest",2011,50,203,1017434,19.95,0,0,756,4
"Midwest",2011,51,197,1024453,19.23,1,0,699,4
"Midwest",2011,52,204,1001479,20.37,2,0,719,4
"Midwest",2011,53,188,1003923,18.73,3,0,723,4
"Midwest",2011,54,180,992252,18.14,4,0,668,4
"Midwest",2011,55,160,956282,16.73,5,0,620,4
"Midwest",2011,56,186,948470,19.61,6,0,646,4
"Midwest",2011,57,155,910874,17.02,7,0,543,4
"Midwest",2011,58,152,877848,17.32,8,0,544,4
"Midwest",2011,59,123,853730,14.41,9,9,472,4
"Midwest",2011,60,121,820167,14.75,0,0,411,4
"Midwest",2011,61,109,789378,13.81,1,0,412,4
"Midwest",2011,62,79,764477,10.33,2,0,372,4
"Midwest",2011,63,104,750641,13.85,3,0,390,4
"Midwest",2011,64,100,782470,12.78,4,0,390,4
"Northeast",2011,25,86,750356,11.46,5,0,440,1
"Northeast",2011,26,99,751944,13.17,6,0,448,1
"Northeast",2011,27,74,722817,10.24,7,0,392,1
"Northeast",2011,28,76,729272,10.42,8,0,430,1
"Northeast",2011,29,102,727867,14.01,9,9,449,1
"Northeast",2011,30,78,715632,10.9,0,0,376,1
"Northeast",2011,31,79,738692,10.69,1,0,394,1
"Northeast",2011,32,69,693013,9.96,2,0,384,1
"Northeast",2011,33,66,680388,9.7,3,0,338,1
"Northeast",2011,34,69,670458,10.29,4,0,342,1
"Northeast",2011,35,85,655627,12.96,5,0,310,1
"Northeast",2011,36,75,680181,11.03,6,0,324,1
"Northeast",2011,37,90,656906,13.7,7,0,321,1
"Northeast",2011,38,64,671818,9.53,8,0,301,1
"Northeast",2011,39,91,712664,12.77,9,9,383,1
"Northeast",2011,40,108,768245,14.06,0,0,413,1
"Northeast",2011,41,114,795936,14.32,1,0,397,1
"Northeast",2011,42,112,762162,14.7,2,0,404,1
"Northeast",2011,43,138,762015,18.11,3,0,419,1
"Northeast",2011,44,98,771591,12.7,4,0,428,1
"Northeast",2011,45,122,795515,15.34,5,0,470,1
"Northeast",2011,46,151,839479,17.99,6,0,515,1
"Northeast",2011,47,133,850601,15.64,7,0,519,1
"Northeast",2011,48,117,847205,13.81,8,0,477,1
"Northeast",2011,49,142,846668,16.77,9,9,535,1
"Northeast",2011,50,128,862546,14.84,0,0,488,1
"Northeast",2011,51,144,872514,16.5,1,0,535,1
"Northeast",2011,52,147,850506,17.28,2,0,472,1
"Northeast",2011,53,134,844169,15.87,3,0,488,1
"Northeast",2011,54,144,831366,17.32,4,0,502,1
"Northeast",2011,55,126,800901,15.73,5,0,468,1
"Northeast",2011,56,115,793819,14.49,6,0,476,1
"Northeast",2011,57,107,755457,14.16,7,0,386,1
"Northeast",2011,58,100,730274,13.69,8,0,366,1
"Northeast",2011,59,100,701518,14.25,9,9,296,1
"Northeast",2011,60,84,679702,12.36,0,0,312,1
"Northeast",2011,61,80,664460,12.04,1,0,288,1
"Northeast",2011,62,88,644796,13.65,2,0,300,1
"Northeast",2011,63,73,643465,11.34,3,0,292,1
"Northeast",2011,64,81,675381,11.99,4,0,312,1
"South",2011,25,230,1585274,14.51,5,0,1186,2
"South",2011,26,241,1600064,15.06,6,0,1194,2
"South",2011,27,236,1556215,15.16,7,0,1166,2
"South",2011,28,246,1585740,15.51,8,0,1145,2
"South",2011,29,237,1584712,14.96,9,9,1188,2
"South",2011,30,234,1577121,14.84,0,0,1131,2
"South",2011,31,256,1606204,15.94,1,0,1158,2
"South",2011,32,217,1515829,14.32,2,0,1101,2
"South",2011,33,250,1490677,16.77,3,0,1087,2
"South",2011,34,224,1481491,15.12,4,0,1015,2
"South",2011,35,215,1438241,14.95,5,0,1010,2
"South",2011,36,239,1486055,16.08,6,0,984,2
"South",2011,37,227,1456458,15.59,7,0,899,2
"South",2011,38,244,1489291,16.38,8,0,1056,2
"South",2011,39,271,1557563,17.4,9,9,1125,2
"South",2011,40,266,1631733,16.3,0,0,1141,2
"South",2011,41,275,1631482,16.86,1,0,1096,2
"South",2011,42,274,1548660,17.69,2,0,1095,2
"South",2011,43,254,1514987,16.77,3,0,1089,2
"South",2011,44,271,1518282,17.85,4,0,1134,2
"South",2011,45,314,1550965,20.25,5,0,1221,2
"South",2011,46,312,1649205,18.92,6,0,1281,2
"South",2011,47,332,1683172,19.72,7,0,1364,2
"South",2011,48,360,1674826,21.49,8,0,1445,2
"South",2011,49,349,1664450,20.97,9,9,1435,2
"South",2011,50,331,1676760,19.74,0,0,1379,2
"South",2011,51,368,1686978,21.81,1,0,1421,2
"South",2011,52,359,1632620,21.99,2,0,1345,2
"South",2011,53,352,1617781,21.76,3,0,1375,2
"South",2011,54,348,1607664,21.65,4,0,1238,2
"South",2011,55,321,1550097,20.71,5,0,1199,2
"South",2011,56,301,1537061,19.58,6,0,1118,2
"South",2011,57,299,1482529,20.17,7,0,1075,2
"South",2011,58,289,1424673,20.29,8,0,1034,2
"South",2011,59,241,1374467,17.53,9,9,912,2
"South",2011,60,260,1342261,19.37,0,0,933,2
"South",2011,61,199,1319982,15.08,1,0,845,2
"South",2011,62,189,1300805,14.53,2,0,765,2
"South",2011,63,196,1298826,15.09,3,0,764,2
"South",2011,64,207,1361308,15.21,4,0,783,2
"West",2011,25,176,1049969,16.76,5,0,635,3
"West",2011,26,179,1067764,16.76,6,0,640,3
"West",2011,27,148,1039581,14.24,7,0,596,3
"West",2011,28,170,1057985,16.07,8,0,564,3
"West",2011,29,148,1063130,13.92,9,9,540,3
"West",2011,30,147,1046342,14.05,0,0,566,3
"West",2011,31,166,1069541,15.52,1,0,587,3
"West",2011,32,130,994240,13.08,2,0,529,3
"West",2011,33,156,977697,15.96,3,0,500,3
"West",2011,34,137,971250,14.11,4,0,529,3
"West",2011,35,122,944355,12.92,5,0,485,3
"West",2011,36,151,973883,15.5,6,0,514,3
"West",2011,37,138,934201,14.77,7,0,470,3
"West",2011,38,178,937897,18.98,8,0,532,3
"West",2011,39,176,966042,18.22,9,9,571,3
"West",2011,40,192,1021806,18.79,0,0,624,3
"West",2011,41,181,1048944,17.26,1,0,593,3
"West",2011,42,190,982492,19.34,2,0,663,3
"West",2011,43,171,950767,17.99,3,0,600,3
"West",2011,44,176,934327,18.84,4,0,601,3
"West",2011,45,180,943202,19.08,5,0,659,3
"West",2011,46,201,1000345,20.09,6,0,678,3
"West",2011,47,189,1013210,18.65,7,0,711,3
"West",2011,48,200,1018818,19.63,8,0,735,3
"West",2011,49,230,1015110,22.66,9,9,766,3
"West",2011,50,247,1026069,24.07,0,0,804,3
"West",2011,51,242,1044315,23.17,1,0,861,3
"West",2011,52,221,995227,22.21,2,0,756,3
"West",2011,53,223,993905,22.44,3,0,797,3
"West",2011,54,216,985395,21.92,4,0,761,3
"West",2011,55,230,957426,24.02,5,0,732,3
"West",2011,56,210,954443,22,6,0,765,3
"West",2011,57,214,918373,23.3,7,0,678,3
"West",2011,58,189,886624,21.32,8,0,596,3
"West",2011,59,190,844714,22.49,9,9,607,3
"West",2011,60,183,823283,22.23,0,0,573,3
"West",2011,61,151,812598,18.58,1,0,505,3
"West",2011,62,139,777922,17.87,2,0,480,3
"West",2011,63,137,767788,17.84,3,0,464,3
"West",2011,64,133,793620,16.76,4,0,426,3
